id,additional_trackers,alias,discord_id,discord_name,is_franchise_manager,is_free_agent,is_general_manager,is_non_playing,is_retired,league,main_trackerurl,rating,salary,team,tracker_name
190191977683345408,,,,xZ Golden Zx,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/xZ%20Golden%20Zx/mmr?playlist=11,,15.0,Free Agent,xZ Golden Zx
190191977683345409,,,,feel,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Mr-Feel/mmr?playlist=11,,15.0,Free Agent,Mr-Feel
190191977683345410,,,,Wooz_e,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Wooz_E_/mmr?playlist=13,,15.0,Free Agent,Wooz_E
190191977683345411,,,,Dyll,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198868419174/mmr?playlist=11,,15.0,Free Agent,Dyll
190191977683345412,,,,Akeldama,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Akeldama%20RL/mmr?playlist=13,,15.0,Free Agent,Akeldama RL
190191977683345413,,,,jay_glowz,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/xbl/scarxcity/mmr?playlist=13,,14.5,Free Agent,scarxcity
190191977683345414,,,,Skye_AverageJoe,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Skye_Averagejoe/mmr?playlist=11,,14.5,Free Agent,Skye_Averagejoe
190191977683345415,,,,TheDarkHero,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/TheDarkHero77/mmr?playlist=13,,14.5,Free Agent,TheDarkHero77
190191977683345416,,,,OneNaughtyCamel,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/xbl/OneNaughtyCamel/overview,,14.5,Free Agent,OneNaughtyCamel
190191977683345417,,,,xMJRCx,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/xMJRCx/overview,,14.5,Free Agent,xMJRCx
190191977683345418,,,,zekewho,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199063178314/mmr?playlist=11,,14.5,Free Agent,HELP.
190191977683345419,,,,LethalBubba,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/LethalBubba1/mmr?playlist=11,,14.5,Free Agent,LethalBubba1
190191977683345420,,,,Voidz2648 ,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/VoidzV2%EF%BE%82/mmr?playlist=11,,14.5,Free Agent,VoidzV2ﾂ
190191977683345421,,,,Sheep,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198101937878/mmr?playlist=11,,14.5,Free Agent,Sheep
190191977683345422,,,,Reflect,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198292986825/mmr?playlist=11,,14.5,Free Agent,Reflect315
190191977683345423,,,,Xythanus,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Dizplayy./mmr?playlist=11,,14.5,Free Agent,Dizplayy.
190191977683345424,,,,Fears,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198037182406/mmr?playlist=11,,14.0,Free Agent,Fears
190191977683345425,,,,iRJ-__-,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199070787149/overview,,14.0,Free Agent,iRJ
190191977683345426,,,,Aliassbane,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198209055568/mmr?playlist=11,,14.0,Free Agent,Valsbane
190191977683345427,,,,BlueMars2,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198129111109/mmr?playlist=13,,14.0,Free Agent,BlueMars2
190191977683345428,,,,Kurrazo,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199134799983/mmr?playlist=11,,14.0,Free Agent,Kurrazo
190191977683345429,,,,Ragebox,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199029732485/mmr?playlist=11,,14.0,Free Agent,Ragebox05
190191977683345430,,,, IamSmittens,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/IamSmittens/overview,,14.0,Free Agent,IamSmittens
190191977683345431,,,,Kyozo.exe,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198304406962/mmr?playlist=11,,14.0,Free Agent,TurKyozo
190191977683345432,,,,seanmicha,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/yawning%20tbh/mmr?playlist=13,,14.0,Free Agent,yawning
190191977683345433,,,,Termz,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198280627643/mmr?playlist=13,,14.0,Free Agent,Termz
190191977683345434,,,,skewhip,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/skewhip/mmr?playlist=13,,14.0,Free Agent,Griffin
190191977683345435,,,,BroskiJazz,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198047897253/mmr?playlist=13,,14.0,Free Agent,BroskiJAZZ
190191977683345436,,,,Hrls.,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198325751956/mmr?playlist=11,,14.0,Free Agent,.Hrls
190191977683345437,,,,QubeKnight,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198089851112/overview,,14.0,Free Agent,QubeKnight
190191977683345438,,,,RuthlessSixV2,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/xbl/RuthlessSixV2/mmr?playlist=13,,14.0,Free Agent,RuthlessSixV2
190191977683345439,,,,Jumping_armadilo,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/jumping_armadilo/mmr?playlist=11,,14.0,Free Agent,jumping_armadilo
190191977683345440,,,,Perky,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198401386309/mmr?playlist=11,,14.0,Free Agent,Perky
190191977683345441,,,,olichoo,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/olichoo./mmr?playlist=11,,14.0,Free Agent,olichoo
190191977683345442,,,,SirBroskiSwaggy,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/SirBroskiSwaggy/mmr?playlist=13,,13.5,Free Agent,SirBroskiSwaggy
190191977683345443,,,,Jmh187,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Jmh187-/overview,,13.5,Free Agent,itsoneeightseven
190191977683345444,,,,Azstrelix,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Azstrelix/mmr?playlist=13,,13.5,Free Agent,Azstrelix
190191977683345445,,,,Brad,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/BradMcSnackWrap/mmr?playlist=11,,13.5,Free Agent,BradMcSnackWrap
190191977683345446,,,,HCG,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Hardcoregames15/mmr?playlist=13,,13.5,Free Agent,Hardcorgames15
190191977683345447,,,,Matt12130,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Matt12130/mmr?playlist=13,,13.5,Free Agent,Matt12130
190191977683345448,,,,qwntn.,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198396186811/mmr?playlist=11,,13.5,Free Agent,qwntn.
190191977683345449,,,,Dirty,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Dirtyrl/mmr?playlist=11,,13.5,Free Agent,Dirtyrl
190191977683345450,,,,Pander,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/HarshWombat38/mmr?playlist=11,,13.5,Free Agent,Pander
190191977683345451,,,,hedon,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/lil_savaga4400/mmr?playlist=13,,13.5,Free Agent,lil_savaga4400
190191977683345452,,,,Senyu,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198258630283/mmr?playlist=11,,13.5,Free Agent,Senyu
190191977683345453,,,,JDZ,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198972359803/mmr?playlist=13,,13.5,Free Agent,JDZ
190191977683345454,,,,VBrolo,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/vBrolo./mmr?playlist=13 ,,13.0,Free Agent,VBrolo.
190191977683345455,,,,CoDean,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/CoDean02/mmr?playlist=11,,13.0,Free Agent,CoDean02
190191977683345456,,,,a_bearded_dad,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/beardedwattitude/mmr?playlist=13,,13.0,Free Agent,BeardedwAttitude
190191977683345457,,,,maplesyrup.__.,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/MapleSyrup爱/overview
190191977683345458,,,13.0,Free Agent,MapleSyrup爱
190191977683345459,,,,FaXual,False,False,False,False,False,,?,,13.0,Free Agent,FaXual
190191977683345460,,,,3xoticmoon,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/HagaWaha/mmr?playlist=11,,13.0,Free Agent,HagaWaha
190191977683345461,,,,MLU Legend,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/xbl/RSO%20Legend6164/mmr?playlist=13,,13.0,Free Agent,RSO Legend6164
190191977683345462,,,,mprunninbig11,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Mprunninbig11/mmr?playlist=11,,13.0,Free Agent,Mprunninbig11
190191977683345463,,,,FatandtheFury,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/TheFatandFury02/overview,,13.0,Free Agent,TheFatandFury02
190191977683345464,,,,Grim,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/atabani./mmr?playlist=11,,13.0,Free Agent,ATABANI.
190191977683345465,,,,Thepandaman,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/ThaPandaMan/mmr?playlist=11,,13.0,Free Agent,ThePandaMan
190191977683345466,,,,valsbane,False,False,False,False,False,,?,,13.0,Free Agent,valsbane
190191977683345467,,,,sobered.,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/aydnn03/mmr?playlist=13,,13.0,Free Agent,Aydnn03
190191977683345468,,,,MrFestiveTTV,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Phoenix.TG/mmr?playlist=13,,13.0,Free Agent,Phoenix.TG
190191977687539712,,,,Maelstrom,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Maelstrom_12/mmr?playlist=11,,13.0,Free Agent,Maelstrom_12
190191977687539713,,,,acxes--,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/acxes--/overview,,13.0,Free Agent,acxes--
190191977687539714,,,,Liya,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/xbl/Nordic2quick/overview https://rocketleague.tracker.network/rocket-league/profile/xbl/Moobaliciouss/mmr?playlist=11,,13.0,Free Agent,Moobaliciouss Nordic2quick
190191977687539715,,,,STADDIX,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/xbl/STADDIX/mmr?playlist=11,,13.0,Free Agent,STADDIX
190191977687539716,,,,Bridey,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198120666793/mmr?playlist=11,,13.0,Free Agent,Bridey
190191977687539717,,,,A.C.E.E,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/A.C.E.E/mmr?playlist=13,,13.0,Free Agent,A.C.E.E
190191977687539718,,,,jschafer,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Squiggles772/overview,,13.0,Free Agent,Squiggles772
190191977687539719,,,,Shocker,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198132443959/mmr?playlist=11,,13.0,Free Agent,Shocker
190191977687539720,,,,Shag,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198104319396/mmr?playlist=11,,13.0,Free Agent,Shag
190191977687539721,,,,TINY,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198921280159/mmr?playlist=13,,12.5,Free Agent,TINY
190191977687539722,,,,Monty,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/MontyChip_/mmr?playlist=13,,12.5,Free Agent,MontyChip
190191977687539723,,,,Baltostorm1,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Baltostorm1/overview,,12.5,Free Agent,Baltostorm1
190191977687539724,,,,Peepaw,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198870221096/mmr?playlist=11,,12.5,Free Agent,PEEPZu
190191977687539725,,,,xZendu.,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/xZendu./mmr?playlist=13,,12.5,Free Agent,xZendu.
190191977687539726,,,,Yamborghini55,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Yamborghinii55/mmr?playlist=13,,12.5,Free Agent,Yamborghinii55
190191977687539727,,,,mghtym0use380,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/mghtym0use380/mmr?playlist=11,,12.5,Free Agent,mghtym0use380
190191977687539728,,,,Peepaw,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198870221096/mmr?playlist=11,,12.5,Free Agent,PEEPZu
190191977687539729,,,,AkTION,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199024923434/mmr?playlist=11,,12.5,Free Agent,AkTION
190191977687539730,,,,poison906light,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/death5826/mmr?playlist=11,,12.5,Free Agent,death5826
190191977687539731,,,,jerrbear37,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/jerrbear%20RL/mmr?playlist=13,,12.5,Free Agent,jerrbear37
190191977687539732,,,,Hazy,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Hazy_Powers98/mmr?playlist=11,,12.5,Free Agent,Hazy_Powers98
190191977687539733,,,,Xavier_Wolf,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/XavierStarwolf/mmr?playlist=11,,12.5,Free Agent,XavierStarwolf
190191977687539734,,,,MrMayhem_NC,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/MrMayhem_Nc/mmr?playlist=11,,12.5,Free Agent,MrMayhem_Nc
190191977687539735,,,,Hemdawg93,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Hemdawg93/mmr?playlist=11,,12.5,Free Agent,Hemdawg93
190191977687539736,,,,VoidKill-,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/VoidKill-/mmr?playlist=11,,12.5,Free Agent,VoidKill-
190191977687539737,,,,SteelCityRL,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Huggins-_-/mmr?playlist=11,,12.5,Free Agent,Huggins-_-
190191977687539738,,,,Roz,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/RozLikesPotatoes/mmr?playlist=13,,12.5,Free Agent,RozLikesPotatoes
190191977691734016,,,,Thunderca,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198167478345/mmr?playlist=11,,12.5,Free Agent,Thunderca
190191977691734017,,,,Kaiyo,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198371178434/overview,,12.0,Free Agent,The Postman
190191977691734018,,,,BoogerBear,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/BoogerBear5067/mmr?playlist=11,,12.0,Free Agent,BoogerBear5067
190191977691734019,,,,Jellydragon,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/jelllydragon/mmr?playlist=11,,12.0,Free Agent,jellydrangon
190191977691734020,,,,YeaKaiu,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Kaiu%E3%83%83/overview,,12.0,Free Agent,Alan
190191977691734021,,,,GGxkr1ppy/izakg,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/GGxkr1ppy/mmr?playlist=11,,12.0,Free Agent,GGxkr1ppy
190191977691734022,,,,SRSExKAOS,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/SRSExKAOS/mmr?playlist=11,,12.0,Free Agent,SRSExKAOS
190191977691734023,,,,123ethan39,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/captain_soccer24/mmr?playlist=13,,12.0,Free Agent,captain_soccer24
190191977691734024,,,,Jay The Juiceman,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Jay%20Da%20Juiceman/mmr?playlist=13,,12.0,Free Agent,Jay Da Juiceman
190191977691734025,,,,ayijuse,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Ayijuse/overview,,12.0,Free Agent,Ayijuse
190191977691734026,,,,HeckaHansen,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/xbl/heckahansen/mmr?playlist=13,,12.0,Free Agent,HeckaHansen
190191977691734027,,,,HK_BadBoy,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198100776203/mmr?playlist=13,,12.0,Free Agent,KCC | HK_BadBoy
190191977691734028,,,,smurfyy.,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/itzsmurfyy/mmr?playlist=11,,12.0,Free Agent,itzsmurfyy
190191977691734029,,,,Psych,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/xPsych99x/mmr?playlist=13,,12.0,Free Agent,Psych
190191977691734030,,,,Obsidian_Bear,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198327338361/mmr?playlist=13,,12.0,Free Agent,Obsidian_Bear
190191977691734031,,,,ibelittleman,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/ibelittlemann/mmr?playlist=11,,11.5,Free Agent,ibelittleman
190191977691734032,,,,Squab,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198838835319/overview,,11.5,Free Agent,Squab
190191977691734033,,,,J_Beast_200,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/J_Beast_200/mmr?playlist=11,,11.5,Free Agent,J_Beast_200
190191977691734034,,,,brd,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/brdtrd999/mmr?playlist=11,,11.5,Free Agent,brdtrd999
190191977691734035,,,,juanertizer,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198052576618/mmr?playlist=11,,11.5,Free Agent,juanertizer
190191977691734036,,,,TTV_Lnazty,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/TTV_Lnazty/mmr?playlist=11,,11.5,Free Agent,TTV_Lnazty
190191977691734037,,,,Angel,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Angelofthebronx/mmr?playlist=13,,11.0,Free Agent,Angelofthebronx
190191977691734038,,,,pilot,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/MajorPilots/mmr?playlist=11,,11.0,Free Agent,MajorPilot
190191977691734039,,,,thejoker21,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Sgt_Ninja23/mmr?playlist=13,,11.0,Free Agent,Sgt_Ninja
190191977691734040,,,,NWXL,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/NorseWolfXL/mmr?playlist=11,,11.0,Free Agent,NorseWolfXL
190191977691734041,,,,JimGameGuru,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/jim%20game%20guru/mmr?playlist=11,,11.0,Free Agent,Jim Game Guru
190191977691734042,,,,ItsYoBoiChad,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198264607752/mmr?playlist=11,,11.0,Free Agent,ItsYoBoiChad
190191977691734043,,,,Leo,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Llieoo/mmr?playlist=11,,11.0,Free Agent,Leo361822
190191977691734044,,,,MR_DUBAR,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198268754406/mmr?playlist=11,,11.0,Free Agent,UCANTBEAT1
190191977691734045,,,,F3AR,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/STGF3AR/mmr?playlist=13,,11.0,Free Agent,STGF3AR
190191977691734046,,,,upyours,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/pewpew_86/mmr?playlist=13,,11.0,Free Agent,pewpew_86
190191977691734047,,,,Jame,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198283023498/mmr?playlist=11,,10.5,Free Agent,Brisk
190191977691734048,,,,GG Pretzel,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/pretzel%20._./mmr?playlist=13,,10.5,Free Agent,Pretzel._.
190191977691734049,,,,Mortal_Gaming,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198084484062/mmr?playlist=11,,10.5,Free Agent,Mortal
190191977691734050,,,,Jdmfolyfe00,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/CleanDragon845/mmr?playlist=11,,10.5,Free Agent,CleanDragon845
190191977691734051,,,,montreyhydro,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/monteryhydra/overview,,10.5,Free Agent,monteryhydra
190191977691734052,,,,KrimsonWrath,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/KrimsonWrath/mmr?playlist=11,,10.5,Free Agent,KrimsonWrath
190191977691734053,,,,Penney,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/xbl/I%20Pennxy%20I/mmr?playlist=13,,10.5,Free Agent,Penney
190191977691734054,,,,Connor,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/meathead-lcfc435/mmr?playlist=11,,10.5,Free Agent,meathead-lcfc435
190191977691734055,,,,maccthesnacc,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/maccthesnacc1/mmr?playlist=13,,10.5,Free Agent,maccthesnacc1
190191977691734056,,,,beardedjackyl27,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/xbl/BEARDEDJACKYL/mmr?playlist=11,,10.0,Free Agent,beardedjackyl27
190191977691734057,,,,ON3xN3T,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/ON3xN3T/mmr?playlist=13,,10.0,Free Agent,ON3xN3T
190191977691734058,,,,Yo-Mikey,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Viper-Mike/mmr?playlist=13,,10.0,Free Agent,Viper-Mike
190191977691734059,,,,Runix _League,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Run1x-_-/overview,,10.0,Free Agent,Run1x-_-
190191977691734060,,,,Chucky,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Chvcklez./overview,,10.0,Free Agent,iiTzChucky
190191977691734061,,,,MR. Popo,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/xXPOW-TA-TOEXx/mmr?playlist=11,,9.5,Free Agent,xXPOW-TA-TOEXx
190191977691734062,,,,tyrone,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Pr0ph3zy_Sniper/mmr?playlist=11,,9.5,Free Agent,Pr0ph3zy_Sniper
190191977691734063,,,,Kazzop ,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/KazzopRL/mmr?playlist=11,,9.5,Free Agent,KazzopRL
190191977691734064,,,,Eviljoker,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/EvilJOKER33366/mmr?playlist=13,,9.0,Free Agent,EvilJOKER33366
190191977691734065,,,,grand_caw_og,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Ka_Astral/mmr?playlist=13,,9.0,Free Agent,Ka_Astral
190191977691734066,,,,AverageBrooski,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/AverageBrooski/mmr?playlist=11,,9.0,Free Agent,AverageBrooski
190191977691734067,,,,Luzion_zx,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/psn/Luzion_zx/overview,,9.0,Free Agent,Luzion_zx
190191977691734068,,,,Rada,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198146158514/mmr?playlist=13,,8.5,Free Agent,Rada
190191977691734069,,,,Tbone.,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/Tbone%20%E3%83%83/mmr?playlist=13,,7.0,Free Agent,Tbone ッ
190191977691734070,,,,IAmAlyssaBee,False,False,False,False,False,,https://rocketleague.tracker.network/rocket-league/profile/epic/IAmAlyssaBee/mmr?playlist=13,,6.5,Free Agent,IAmAlyssaBee
